Timestamp,BoomCylinder_LD,BoomCylinder_LE,BucketCylinder_LD,BucketCylinder_LE,FinalDrive_LD,FinalDrive_LE,PumpDrive_1,PumpDrive_2,ShellCylinder_LD,ShellCylinder_LE,StickCylinder_LD,StickCylinder_LE,SwingDrive_LD,SwingDrive_LE,SwingGear_1,SwingGear_2
11-Apr-2022 18:32:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 18:35:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:35:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 18:38:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:38:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 18:41:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:41:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 18:44:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:44:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 18:47:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:47:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 18:50:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:50:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 18:53:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:53:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 18:56:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:56:52,25.9,25.9,,,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9
11-Apr-2022 18:59:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 18:59:52,26.1,26.1,,,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1
11-Apr-2022 19:02:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 19:02:52,26.2,26.2,,,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
11-Apr-2022 19:05:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 19:05:52,26.3,26.3,,,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3
11-Apr-2022 19:08:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:08:52,26.4,26.4,,,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4
11-Apr-2022 19:11:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:11:52,26.5,26.5,,,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5
11-Apr-2022 19:14:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:14:52,26.5,26.5,,,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5
11-Apr-2022 19:17:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:17:52,26.5,26.5,,,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5
11-Apr-2022 19:20:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:20:52,26.5,26.5,,,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5
11-Apr-2022 19:23:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:23:52,26.5,26.5,,,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5
11-Apr-2022 19:26:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:26:52,26.5,26.5,,,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5
11-Apr-2022 19:29:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:29:52,26.4,26.4,,,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4
11-Apr-2022 19:32:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:32:52,26.4,26.4,,,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4
11-Apr-2022 19:35:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:35:52,26.4,26.4,,,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4
11-Apr-2022 19:38:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:38:52,26.3,26.3,,,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3
11-Apr-2022 19:41:16,,,25.6,25.6,,,,,,,,,,,,
11-Apr-2022 19:41:52,26.3,26.3,,,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3
11-Apr-2022 19:44:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:44:52,26.3,26.3,,,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3
11-Apr-2022 19:47:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:47:52,26.2,26.2,,,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
11-Apr-2022 19:50:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:50:52,26.2,26.2,,,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
11-Apr-2022 19:53:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:53:52,26.2,26.2,,,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
11-Apr-2022 19:56:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:56:52,26.1,26.1,,,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1
11-Apr-2022 19:59:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 19:59:52,26.1,26.1,,,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1
11-Apr-2022 20:02:16,,,25.5,25.5,,,,,,,,,,,,
11-Apr-2022 20:02:52,26.1,26.1,,,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1
11-Apr-2022 20:05:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 20:05:52,26.0,26.0,,,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
11-Apr-2022 20:08:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 20:08:52,26.0,26.0,,,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
11-Apr-2022 20:11:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 20:11:52,26.0,26.0,,,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
11-Apr-2022 20:14:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 20:14:52,25.9,25.9,,,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9
11-Apr-2022 20:17:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 20:17:52,25.9,25.9,,,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9,25.9
11-Apr-2022 20:20:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 20:20:52,25.8,25.8,,,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8
11-Apr-2022 20:23:16,,,25.4,25.4,,,,,,,,,,,,
11-Apr-2022 20:23:52,25.8,25.8,,,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8
11-Apr-2022 20:26:16,,,25.3,25.3,,,,,,,,,,,,
11-Apr-2022 20:26:52,25.8,25.8,,,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8,25.8
11-Apr-2022 20:29:16,,,25.3,25.3,,,,,,,,,,,,
11-Apr-2022 20:29:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 20:32:16,,,25.3,25.3,,,,,,,,,,,,
11-Apr-2022 20:32:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 20:35:16,,,25.3,25.3,,,,,,,,,,,,
11-Apr-2022 20:35:52,25.7,25.7,,,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7
11-Apr-2022 20:38:16,,,25.3,25.3,,,,,,,,,,,,
11-Apr-2022 20:38:52,25.6,25.6,,,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6
11-Apr-2022 20:41:16,,,25.2,25.2,,,,,,,,,,,,
11-Apr-2022 20:41:52,25.6,25.6,,,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6
11-Apr-2022 20:44:16,,,25.2,25.2,,,,,,,,,,,,
11-Apr-2022 20:44:52,25.6,25.6,,,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6
11-Apr-2022 20:47:16,,,25.2,25.2,,,,,,,,,,,,
11-Apr-2022 20:47:52,25.6,25.6,,,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6
11-Apr-2022 20:50:16,,,25.2,25.2,,,,,,,,,,,,
11-Apr-2022 20:50:52,25.5,25.5,,,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5
11-Apr-2022 20:53:16,,,25.2,25.2,,,,,,,,,,,,
11-Apr-2022 20:53:52,25.5,25.5,,,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5
11-Apr-2022 20:56:16,,,25.1,25.1,,,,,,,,,,,,
11-Apr-2022 20:56:52,25.4,25.4,,,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4
11-Apr-2022 20:59:16,,,25.1,25.1,,,,,,,,,,,,
11-Apr-2022 20:59:52,25.5,25.5,,,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5
11-Apr-2022 21:02:16,,,25.1,25.1,,,,,,,,,,,,
11-Apr-2022 21:02:52,25.4,25.4,,,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4
11-Apr-2022 21:05:16,,,25.1,25.1,,,,,,,,,,,,
11-Apr-2022 21:05:52,25.4,25.4,,,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4
11-Apr-2022 21:08:16,,,25.1,25.1,,,,,,,,,,,,
11-Apr-2022 21:08:52,25.4,25.4,,,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4
11-Apr-2022 21:11:16,,,25.1,25.1,,,,,,,,,,,,
11-Apr-2022 21:11:52,25.4,25.4,,,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4
11-Apr-2022 21:14:16,,,25.0,25.0,,,,,,,,,,,,
11-Apr-2022 21:14:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
11-Apr-2022 21:17:16,,,25.0,25.0,,,,,,,,,,,,
11-Apr-2022 21:17:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
11-Apr-2022 21:20:16,,,25.0,25.0,,,,,,,,,,,,
11-Apr-2022 21:20:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
11-Apr-2022 21:23:16,,,25.0,25.0,,,,,,,,,,,,
11-Apr-2022 21:23:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
11-Apr-2022 21:26:16,,,25.0,25.0,,,,,,,,,,,,
11-Apr-2022 21:26:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
11-Apr-2022 21:29:16,,,25.0,25.0,,,,,,,,,,,,
11-Apr-2022 21:29:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
11-Apr-2022 21:32:16,,,25.0,25.0,,,,,,,,,,,,
11-Apr-2022 21:32:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
11-Apr-2022 21:35:16,,,24.9,24.9,,,,,,,,,,,,
11-Apr-2022 21:35:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
11-Apr-2022 21:38:16,,,24.9,24.9,,,,,,,,,,,,
11-Apr-2022 21:38:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
11-Apr-2022 21:41:16,,,24.9,24.9,,,,,,,,,,,,
11-Apr-2022 21:41:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
11-Apr-2022 21:44:16,,,24.9,24.9,,,,,,,,,,,,
11-Apr-2022 21:44:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
11-Apr-2022 21:47:16,,,24.9,24.9,,,,,,,,,,,,
11-Apr-2022 21:47:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
11-Apr-2022 21:50:16,,,24.9,24.9,,,,,,,,,,,,
11-Apr-2022 21:50:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
11-Apr-2022 21:53:16,,,24.9,24.9,,,,,,,,,,,,
11-Apr-2022 21:53:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
11-Apr-2022 21:56:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 21:56:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
11-Apr-2022 21:59:16,,,24.9,24.9,,,,,,,,,,,,
11-Apr-2022 21:59:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
11-Apr-2022 22:02:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:02:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
11-Apr-2022 22:05:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:05:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
11-Apr-2022 22:08:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:08:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
11-Apr-2022 22:11:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:11:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
11-Apr-2022 22:14:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:14:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
11-Apr-2022 22:17:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:17:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
11-Apr-2022 22:20:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:20:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
11-Apr-2022 22:23:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:23:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
11-Apr-2022 22:26:16,,,24.8,24.8,,,,,,,,,,,,
11-Apr-2022 22:26:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
11-Apr-2022 22:29:16,,,24.7,24.7,,,,,,,,,,,,
11-Apr-2022 22:29:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
11-Apr-2022 22:32:16,,,24.7,24.7,,,,,,,,,,,,
11-Apr-2022 22:32:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
11-Apr-2022 22:35:16,,,24.7,24.7,,,,,,,,,,,,
11-Apr-2022 22:35:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
11-Apr-2022 22:38:16,,,24.7,24.7,,,,,,,,,,,,
11-Apr-2022 22:38:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
11-Apr-2022 22:41:16,,,24.7,24.7,,,,,,,,,,,,
11-Apr-2022 22:41:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
11-Apr-2022 22:44:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 22:44:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
11-Apr-2022 22:47:16,,,24.7,24.7,,,,,,,,,,,,
11-Apr-2022 22:47:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
11-Apr-2022 22:50:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 22:50:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
11-Apr-2022 22:53:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 22:53:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
11-Apr-2022 22:56:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 22:56:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
11-Apr-2022 22:59:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 22:59:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:02:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 23:02:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:05:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 23:05:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:08:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 23:08:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:11:16,,,24.6,24.6,,,,,,,,,,,,
11-Apr-2022 23:11:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:14:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:14:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:17:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:17:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:20:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:20:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:23:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:23:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:26:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:26:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:29:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:29:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:32:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:32:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:35:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:35:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:38:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:38:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:41:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:41:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:44:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:44:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:47:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:47:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:50:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:50:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:53:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:53:52,24.7,24.7,,,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
11-Apr-2022 23:56:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:56:52,24.8,24.8,,,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
11-Apr-2022 23:59:16,,,24.5,24.5,,,,,,,,,,,,
11-Apr-2022 23:59:52,24.9,24.9,,,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9
12-Apr-2022 00:02:16,,,24.4,24.4,,,,,,,,,,,,
12-Apr-2022 00:02:52,25.0,25.0,,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
12-Apr-2022 00:05:16,,,24.4,24.4,,,,,,,,,,,,
12-Apr-2022 00:05:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
12-Apr-2022 00:08:16,,,24.4,24.4,,,,,,,,,,,,
12-Apr-2022 00:08:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
12-Apr-2022 00:11:16,,,24.5,24.5,,,,,,,,,,,,
12-Apr-2022 00:11:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
12-Apr-2022 00:14:16,,,24.5,24.5,,,,,,,,,,,,
12-Apr-2022 00:14:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
12-Apr-2022 00:17:16,,,24.5,24.5,,,,,,,,,,,,
12-Apr-2022 00:17:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
12-Apr-2022 00:20:16,,,24.5,24.5,,,,,,,,,,,,
12-Apr-2022 00:20:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
12-Apr-2022 00:23:16,,,24.6,24.6,,,,,,,,,,,,
12-Apr-2022 00:23:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
12-Apr-2022 00:26:16,,,24.6,24.6,,,,,,,,,,,,
12-Apr-2022 00:26:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
12-Apr-2022 00:29:16,,,24.7,24.7,,,,,,,,,,,,
12-Apr-2022 00:29:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
12-Apr-2022 00:32:16,,,24.7,24.7,,,,,,,,,,,,
12-Apr-2022 00:32:52,25.3,25.3,,,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
12-Apr-2022 00:35:16,,,24.7,24.7,,,,,,,,,,,,
12-Apr-2022 00:35:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
12-Apr-2022 00:38:16,,,24.7,24.7,,,,,,,,,,,,
12-Apr-2022 00:38:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
12-Apr-2022 00:41:16,,,24.6,24.6,,,,,,,,,,,,
12-Apr-2022 00:41:52,25.2,25.2,,,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2
12-Apr-2022 00:44:16,,,24.6,24.6,,,,,,,,,,,,
12-Apr-2022 00:44:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
12-Apr-2022 00:47:16,,,24.6,24.6,,,,,,,,,,,,
12-Apr-2022 00:47:52,25.1,25.1,,,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1
