Data;Hora UTC;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C)
29/05/2023;1300 UTC;30,2;28,3
29/05/2023;1400 UTC;31,2;29,9
29/05/2023;1500 UTC;31,9;30,2
29/05/2023;1600 UTC;31,4;29,8
29/05/2023;1700 UTC;32,3;30,1
29/05/2023;1800 UTC;32,3;31
29/05/2023;1900 UTC;32,1;31,3
29/05/2023;2000 UTC;32;30,8
29/05/2023;2100 UTC;31;26,9
29/05/2023;2200 UTC;26,9;25
29/05/2023;2300 UTC;25,1;24,4
30/05/2023;0000 UTC;24,5;24,2
30/05/2023;0100 UTC;24,2;23,8
30/05/2023;0200 UTC;23,8;23,7
30/05/2023;0300 UTC;24,9;23,8
30/05/2023;0400 UTC;24,7;23,6
30/05/2023;0500 UTC;23,7;23,3
30/05/2023;0600 UTC;23,4;23
30/05/2023;0700 UTC;23;22,7
30/05/2023;0800 UTC;22,7;22,4
30/05/2023;0900 UTC;22,5;22,3
30/05/2023;1000 UTC;22,5;22,1
30/05/2023;1100 UTC;25,2;22,5
30/05/2023;1200 UTC;28,7;25,2
30/05/2023;1300 UTC;29,8;28,2
30/05/2023;1400 UTC;30,4;28,9
30/05/2023;1500 UTC;31,5;29,8
30/05/2023;1600 UTC;32,1;30,1
30/05/2023;1700 UTC;32,4;31,1
30/05/2023;1800 UTC;32,7;31,9
30/05/2023;1900 UTC;32,9;31,1
30/05/2023;2000 UTC;32,1;23,5
30/05/2023;2100 UTC;24,3;23,6
30/05/2023;2200 UTC;24,1;23,4
30/05/2023;2300 UTC;23,9;23,7
31/05/2023;0000 UTC;24,2;23,6
31/05/2023;0100 UTC;23,9;23,6
31/05/2023;0200 UTC;23,9;23,3
31/05/2023;0300 UTC;23,5;23,2
31/05/2023;0400 UTC;23,2;22,8
31/05/2023;0500 UTC;23,9;22,7
31/05/2023;0600 UTC;23,6;22,2
31/05/2023;0700 UTC;22,4;21,5
31/05/2023;0800 UTC;22,1;21,3
31/05/2023;0900 UTC;21,3;20,9
31/05/2023;1000 UTC;21,4;20,9
31/05/2023;1100 UTC;24,2;21,4
31/05/2023;1200 UTC;26,5;24,2
31/05/2023;1300 UTC;28,1;26,3
31/05/2023;1400 UTC;29;27,7
31/05/2023;1500 UTC;30,2;28,6
31/05/2023;1600 UTC;31,3;29,1
31/05/2023;1700 UTC;31,1;29,8
31/05/2023;1800 UTC;31,8;29,2
31/05/2023;1900 UTC;31,9;30,8
31/05/2023;2000 UTC;31,1;28,5
31/05/2023;2100 UTC;28,7;27,2
31/05/2023;2200 UTC;27,3;25,7
31/05/2023;2300 UTC;25,7;24,2
01/06/2023;0000 UTC;24,2;23,7
01/06/2023;0100 UTC;23,8;23,4
01/06/2023;0200 UTC;23,4;23,1
01/06/2023;0300 UTC;23,1;22,8
01/06/2023;0400 UTC;22,8;22,5
01/06/2023;0500 UTC;22,5;22,3
01/06/2023;0600 UTC;22,3;22
01/06/2023;0700 UTC;22,1;21,9
01/06/2023;0800 UTC;22;21,6
01/06/2023;0900 UTC;21,8;21,5
01/06/2023;1000 UTC;22,1;21,4
01/06/2023;1100 UTC;24,9;21,9
01/06/2023;1200 UTC;27,3;24,9
01/06/2023;1300 UTC;29,4;27,3
01/06/2023;1400 UTC;30,9;29,3
01/06/2023;1500 UTC;32,1;29,9
01/06/2023;1600 UTC;32,7;30,5
01/06/2023;1700 UTC;32,6;30,6
01/06/2023;1800 UTC;32,6;31,7
01/06/2023;1900 UTC;32,5;31,2
01/06/2023;2000 UTC;32,3;31,3
01/06/2023;2100 UTC;31,5;27,9
01/06/2023;2200 UTC;27,9;24,8
01/06/2023;2300 UTC;25;24
02/06/2023;0000 UTC;24,1;23,7
02/06/2023;0100 UTC;23,9;23,2
02/06/2023;0200 UTC;23,3;23,1
02/06/2023;0300 UTC;23,2;22,7
02/06/2023;0400 UTC;22,7;22,2
02/06/2023;0500 UTC;22,2;21,7
02/06/2023;0600 UTC;21,9;21,6
02/06/2023;0700 UTC;21,6;21,3
02/06/2023;0800 UTC;21,4;21,1
02/06/2023;0900 UTC;21,2;20,8
02/06/2023;1000 UTC;21,5;20,8
02/06/2023;1100 UTC;24,1;21,3
02/06/2023;1200 UTC;27,9;24,1
02/06/2023;1300 UTC;30;27,8
02/06/2023;1400 UTC;31;29,5
02/06/2023;1500 UTC;32,2;30,5
02/06/2023;1600 UTC;32,9;30,9
02/06/2023;1700 UTC;33,2;30,6
02/06/2023;1800 UTC;33,5;31,2
02/06/2023;1900 UTC;32,9;31,3
02/06/2023;2000 UTC;32,9;29,8
02/06/2023;2100 UTC;29,8;26,4
02/06/2023;2200 UTC;26,5;24,6
02/06/2023;2300 UTC;24,6;23,8
03/06/2023;0000 UTC;23,9;23,3
03/06/2023;0100 UTC;23,3;23
03/06/2023;0200 UTC;23,2;22,7
03/06/2023;0300 UTC;23,2;22,5
03/06/2023;0400 UTC;22,6;22,3
03/06/2023;0500 UTC;22,3;21,9
03/06/2023;0600 UTC;21,9;21,5
03/06/2023;0700 UTC;21,9;21,5
03/06/2023;0800 UTC;21,5;21,3
03/06/2023;0900 UTC;21,3;21,2
03/06/2023;1000 UTC;21,5;21,1
03/06/2023;1100 UTC;24,8;21,5
03/06/2023;1200 UTC;27,9;24,8
03/06/2023;1300 UTC;30,3;27,7
03/06/2023;1400 UTC;31,8;29,8
03/06/2023;1500 UTC;32,4;30,9
03/06/2023;1600 UTC;33,3;31,4
03/06/2023;1700 UTC;33,7;31,9
03/06/2023;1800 UTC;34,1;31,7
03/06/2023;1900 UTC;33,4;30,6
03/06/2023;2000 UTC;32,2;31,1
03/06/2023;2100 UTC;31,1;27,2
03/06/2023;2200 UTC;27,2;24,9
03/06/2023;2300 UTC;24,9;24,1
04/06/2023;0000 UTC;24,4;23,6
04/06/2023;0100 UTC;23,8;23,3
04/06/2023;0200 UTC;23,4;22,6
04/06/2023;0300 UTC;22,6;22,4
04/06/2023;0400 UTC;22,4;22
04/06/2023;0500 UTC;22,1;21,8
04/06/2023;0600 UTC;21,8;21,6
04/06/2023;0700 UTC;21,7;21,6
04/06/2023;0800 UTC;21,7;21,5
04/06/2023;0900 UTC;21,5;21,3
04/06/2023;1000 UTC;21,7;21,3
04/06/2023;1100 UTC;24,3;21,7
04/06/2023;1200 UTC;27;24,2
04/06/2023;1300 UTC;28,9;26,9
04/06/2023;1400 UTC;30,4;28,2
04/06/2023;1500 UTC;30,8;29
04/06/2023;1600 UTC;31,7;29,3
04/06/2023;1700 UTC;32,1;30,7
04/06/2023;1800 UTC;32,2;31
04/06/2023;1900 UTC;32;31
04/06/2023;2000 UTC;31,7;30,4
04/06/2023;2100 UTC;30,4;28,1
04/06/2023;2200 UTC;28,3;25,3
04/06/2023;2300 UTC;25,3;24,1
05/06/2023;0000 UTC;24,5;23,7
05/06/2023;0100 UTC;23,8;23,4
05/06/2023;0200 UTC;23,4;22,9
05/06/2023;0300 UTC;23,3;22,3
05/06/2023;0400 UTC;22,3;21,9
05/06/2023;0500 UTC;22;21,5
05/06/2023;0600 UTC;21,6;21,3
05/06/2023;0700 UTC;21,6;21,3
05/06/2023;0800 UTC;21,3;20,9
05/06/2023;0900 UTC;21;20,7
05/06/2023;1000 UTC;20,7;20,5
05/06/2023;1100 UTC;24,2;20,7
05/06/2023;1200 UTC;27,4;24,2
05/06/2023;1300 UTC;28,8;27
05/06/2023;1400 UTC;30,1;28,6
05/06/2023;1500 UTC;31,3;29,6
05/06/2023;1600 UTC;31,9;30,5
05/06/2023;1700 UTC;32,3;30,8
05/06/2023;1800 UTC;32,4;30,7
05/06/2023;1900 UTC;32,5;31,4
05/06/2023;2000 UTC;32,4;31,1
05/06/2023;2100 UTC;31,1;27,3
05/06/2023;2200 UTC;27,5;24,7
05/06/2023;2300 UTC;24,9;23,5
06/06/2023;0000 UTC;23,5;22,8
06/06/2023;0100 UTC;22,9;22,6
06/06/2023;0200 UTC;22,7;22,2
06/06/2023;0300 UTC;22,3;21,7
06/06/2023;0400 UTC;21,7;21,3
06/06/2023;0500 UTC;21,4;21
06/06/2023;0600 UTC;21,3;20,9
06/06/2023;0700 UTC;21,2;20,8
06/06/2023;0800 UTC;20,9;20,4
06/06/2023;0900 UTC;20,5;20,3
06/06/2023;1000 UTC;20,3;20
06/06/2023;1100 UTC;23,6;20,3
06/06/2023;1200 UTC;27;23,6
06/06/2023;1300 UTC;29,3;27
06/06/2023;1400 UTC;30,6;28,8
06/06/2023;1500 UTC;31,5;30,1
06/06/2023;1600 UTC;31,9;30,9
06/06/2023;1700 UTC;33,1;31
06/06/2023;1800 UTC;32,8;31,9
06/06/2023;1900 UTC;33;31,2
06/06/2023;2000 UTC;31,8;30,8
06/06/2023;2100 UTC;30,8;26,3
06/06/2023;2200 UTC;26,4;24,5
06/06/2023;2300 UTC;24,5;23,1
07/06/2023;0000 UTC;23,1;22,4
07/06/2023;0100 UTC;22,7;22,3
07/06/2023;0200 UTC;22,4;21,9
07/06/2023;0300 UTC;21,9;21,6
07/06/2023;0400 UTC;21,6;21,4
07/06/2023;0500 UTC;21,4;21
07/06/2023;0600 UTC;21,2;20,7
07/06/2023;0700 UTC;20,7;20,4
07/06/2023;0800 UTC;20,4;20,1
07/06/2023;0900 UTC;20,2;20
07/06/2023;1000 UTC;20,1;19,8
07/06/2023;1100 UTC;22,1;20,2
07/06/2023;1200 UTC;26,9;22,1
07/06/2023;1300 UTC;29,2;26,1
07/06/2023;1400 UTC;30,6;28,8
07/06/2023;1500 UTC;31,2;30
07/06/2023;1600 UTC;32,3;30,4
07/06/2023;1700 UTC;33,2;31,8
07/06/2023;1800 UTC;33;32,1
07/06/2023;1900 UTC;33,1;30,3
07/06/2023;2000 UTC;31,8;29,1
07/06/2023;2100 UTC;31,5;25,9
07/06/2023;2200 UTC;25,9;24,5
07/06/2023;2300 UTC;24,7;23,4
08/06/2023;0000 UTC;23,4;22,8
08/06/2023;0100 UTC;22,9;22,4
08/06/2023;0200 UTC;22,8;22
08/06/2023;0300 UTC;22,4;21,7
08/06/2023;0400 UTC;21,7;21,3
08/06/2023;0500 UTC;21,3;21
08/06/2023;0600 UTC;21;20,6
08/06/2023;0700 UTC;20,6;20,3
08/06/2023;0800 UTC;20,3;20,1
08/06/2023;0900 UTC;20,2;19,9
08/06/2023;1000 UTC;20,1;19,9
08/06/2023;1100 UTC;23,4;20,1
08/06/2023;1200 UTC;25,9;23,1
08/06/2023;1300 UTC;29,9;25,8
08/06/2023;1400 UTC;31,2;29,6
08/06/2023;1500 UTC;32,4;31
08/06/2023;1600 UTC;32,6;31,1
08/06/2023;1700 UTC;33,5;31,5
08/06/2023;1800 UTC;33,2;31,6
08/06/2023;1900 UTC;32,9;31,4
08/06/2023;2000 UTC;32,5;30,8
08/06/2023;2100 UTC;30,8;27,9
08/06/2023;2200 UTC;28,3;25,8
08/06/2023;2300 UTC;25,8;24,3
09/06/2023;0000 UTC;24,7;23
09/06/2023;0100 UTC;23,3;22,4
09/06/2023;0200 UTC;22,6;21,9
09/06/2023;0300 UTC;22;21,5
09/06/2023;0400 UTC;21,7;21,4
09/06/2023;0500 UTC;21,8;21,3
09/06/2023;0600 UTC;21,6;20,8
09/06/2023;0700 UTC;20,8;20,5
09/06/2023;0800 UTC;20,6;20,3
09/06/2023;0900 UTC;20,3;20,1
09/06/2023;1000 UTC;20,1;19,8
09/06/2023;1100 UTC;23,9;20
09/06/2023;1200 UTC;27,5;23,8
09/06/2023;1300 UTC;29,8;27,4
09/06/2023;1400 UTC;31;29,4
09/06/2023;1500 UTC;31,8;30,4
09/06/2023;1600 UTC;32,3;31
09/06/2023;1700 UTC;32,5;31,3
09/06/2023;1800 UTC;33;31,7
09/06/2023;1900 UTC;33;32,2
09/06/2023;2000 UTC;32,5;31,2
09/06/2023;2100 UTC;31,2;26,9
09/06/2023;2200 UTC;26,9;25,1
09/06/2023;2300 UTC;25,3;24,3
10/06/2023;0000 UTC;24,6;23,6
10/06/2023;0100 UTC;23,7;23,3
10/06/2023;0200 UTC;23,5;23,1
10/06/2023;0300 UTC;23,4;22,9
10/06/2023;0400 UTC;23;22,5
10/06/2023;0500 UTC;22,7;22,2
10/06/2023;0600 UTC;22,2;21,9
10/06/2023;0700 UTC;22;21,7
10/06/2023;0800 UTC;22;21,5
10/06/2023;0900 UTC;21,5;21,2
10/06/2023;1000 UTC;21,5;21,2
10/06/2023;1100 UTC;25,1;21,5
10/06/2023;1200 UTC;27,6;24,9
10/06/2023;1300 UTC;29,2;27,5
10/06/2023;1400 UTC;31,4;28,9
10/06/2023;1500 UTC;32,1;30,6
10/06/2023;1600 UTC;32,4;30,6
10/06/2023;1700 UTC;33;31,1
10/06/2023;1800 UTC;33,2;32,2
10/06/2023;1900 UTC;33,2;32,4
10/06/2023;2000 UTC;32,8;31,8
10/06/2023;2100 UTC;31,8;29,3
10/06/2023;2200 UTC;29,4;25,7
10/06/2023;2300 UTC;25,7;24,7
11/06/2023;0000 UTC;24,7;24
11/06/2023;0100 UTC;24,1;23,6
11/06/2023;0200 UTC;23,6;22,9
11/06/2023;0300 UTC;23;22,7
11/06/2023;0400 UTC;22,7;22,3
11/06/2023;0500 UTC;22,4;22,1
11/06/2023;0600 UTC;22,1;21,7
11/06/2023;0700 UTC;21,7;21,6
11/06/2023;0800 UTC;21,6;21,4
11/06/2023;0900 UTC;21,5;21,2
11/06/2023;1000 UTC;21,3;21
11/06/2023;1100 UTC;24,6;21,2
11/06/2023;1200 UTC;26,9;24,6
11/06/2023;1300 UTC;30,2;26,8
11/06/2023;1400 UTC;31,2;29,6
11/06/2023;1500 UTC;31,9;30,5
11/06/2023;1600 UTC;32,9;30,5
11/06/2023;1700 UTC;33,3;32
11/06/2023;1800 UTC;33,3;31,9
11/06/2023;1900 UTC;33,3;32,4
11/06/2023;2000 UTC;32,6;31,5
11/06/2023;2100 UTC;31,5;28,3
11/06/2023;2200 UTC;29,1;25,8
11/06/2023;2300 UTC;25,8;24,1
12/06/2023;0000 UTC;24,3;23,8
12/06/2023;0100 UTC;23,9;23,3
12/06/2023;0200 UTC;23,3;22,7
12/06/2023;0300 UTC;23,1;22,5
12/06/2023;0400 UTC;22,5;22,2
12/06/2023;0500 UTC;22,2;21,9
12/06/2023;0600 UTC;22,1;21,8
12/06/2023;0700 UTC;21,9;21,6
12/06/2023;0800 UTC;21,8;21,6
12/06/2023;0900 UTC;21,7;21,3
12/06/2023;1000 UTC;21,3;21,1
12/06/2023;1100 UTC;25,1;21,3
12/06/2023;1200 UTC;28,3;24,6
12/06/2023;1300 UTC;30,4;28
12/06/2023;1400 UTC;31,6;29,7
12/06/2023;1500 UTC;32,2;30,6
12/06/2023;1600 UTC;32,9;31,2
12/06/2023;1700 UTC;32,9;31,1
12/06/2023;1800 UTC;33;31,7
12/06/2023;1900 UTC;33,1;31,8
12/06/2023;2000 UTC;32,7;31,5
12/06/2023;2100 UTC;31,6;28,5
12/06/2023;2200 UTC;28,5;26,2
12/06/2023;2300 UTC;26,4;24,5
13/06/2023;0000 UTC;24,5;24
13/06/2023;0100 UTC;24;23,4
13/06/2023;0200 UTC;23,4;22,9
13/06/2023;0300 UTC;23,9;22,8
13/06/2023;0400 UTC;22,9;22,2
13/06/2023;0500 UTC;22,4;21,6
13/06/2023;0600 UTC;21,7;21,4
13/06/2023;0700 UTC;21,5;21,3
13/06/2023;0800 UTC;21,3;21,1
13/06/2023;0900 UTC;21,2;20,9
13/06/2023;1000 UTC;20,9;20,8
13/06/2023;1100 UTC;24,7;20,8
13/06/2023;1200 UTC;27,3;24,4
13/06/2023;1300 UTC;29,4;27,3
13/06/2023;1400 UTC;31,4;29,3
13/06/2023;1500 UTC;32;30,4
13/06/2023;1600 UTC;33,2;31,3
13/06/2023;1700 UTC;33,4;32,3
13/06/2023;1800 UTC;33,5;31,6
13/06/2023;1900 UTC;33,2;31,5
13/06/2023;2000 UTC;32,7;31,3
13/06/2023;2100 UTC;31,5;28,2
13/06/2023;2200 UTC;28,2;25,4
13/06/2023;2300 UTC;25,8;24,9
14/06/2023;0000 UTC;25;24,1
14/06/2023;0100 UTC;24,1;22,9
14/06/2023;0200 UTC;22,9;22,5
14/06/2023;0300 UTC;22,5;22,1
14/06/2023;0400 UTC;22,2;21,8
14/06/2023;0500 UTC;21,8;21,6
14/06/2023;0600 UTC;21,7;21,6
14/06/2023;0700 UTC;21,6;21,4
14/06/2023;0800 UTC;21,8;20,9
14/06/2023;0900 UTC;21;20,9
14/06/2023;1000 UTC;21,2;20,9
14/06/2023;1100 UTC;25;21,2
14/06/2023;1200 UTC;28,3;24,9
14/06/2023;1300 UTC;30,1;27,7
14/06/2023;1400 UTC;31,5;29,9
14/06/2023;1500 UTC;32,3;30,6
14/06/2023;1600 UTC;32,7;31
14/06/2023;1700 UTC;33,4;31,6
14/06/2023;1800 UTC;33,1;32,1
14/06/2023;1900 UTC;33,2;31,6
14/06/2023;2000 UTC;32,1;31
14/06/2023;2100 UTC;31,1;28,8
14/06/2023;2200 UTC;28,8;25,2
14/06/2023;2300 UTC;25,2;24
15/06/2023;0000 UTC;24;23,6
15/06/2023;0100 UTC;23,6;22,9
15/06/2023;0200 UTC;23;22,3
15/06/2023;0300 UTC;22,4;22
15/06/2023;0400 UTC;22,2;21,8
15/06/2023;0500 UTC;21,9;21,6
15/06/2023;0600 UTC;21,6;21,3
15/06/2023;0700 UTC;21,4;21
15/06/2023;0800 UTC;21;20,8
15/06/2023;0900 UTC;21,4;20,8
15/06/2023;1000 UTC;21,8;21,2
15/06/2023;1100 UTC;23,9;21,8
15/06/2023;1200 UTC;26,5;24
15/06/2023;1300 UTC;28,6;26,5
15/06/2023;1400 UTC;30,8;28,4
15/06/2023;1500 UTC;31,8;30
15/06/2023;1600 UTC;32,2;30,1
15/06/2023;1700 UTC;31,9;30,1
15/06/2023;1800 UTC;33,2;30,7
15/06/2023;1900 UTC;33,1;29,5
15/06/2023;2000 UTC;32,8;30,7
15/06/2023;2100 UTC;30,7;26,2
15/06/2023;2200 UTC;26,2;24,3
15/06/2023;2300 UTC;24,3;23,5
16/06/2023;0000 UTC;23,7;23,2
16/06/2023;0100 UTC;23,3;23
16/06/2023;0200 UTC;23,8;23,1
16/06/2023;0300 UTC;24;23,2
16/06/2023;0400 UTC;23,4;22,9
16/06/2023;0500 UTC;23;21,9
16/06/2023;0600 UTC;21,9;21,1
16/06/2023;0700 UTC;21,4;20,8
16/06/2023;0800 UTC;20,9;20,5
16/06/2023;0900 UTC;20,9;20,5
16/06/2023;1000 UTC;20,9;20,4
16/06/2023;1100 UTC;24,2;20,6
16/06/2023;1200 UTC;27,9;24,1
16/06/2023;1300 UTC;29,1;27,8
16/06/2023;1400 UTC;31;29,1
16/06/2023;1500 UTC;31,7;29,8
16/06/2023;1600 UTC;31,7;29,5
16/06/2023;1700 UTC;33;30,2
16/06/2023;1800 UTC;33;30,6
16/06/2023;1900 UTC;33;31
16/06/2023;2000 UTC;32,4;31,3
16/06/2023;2100 UTC;31,5;26
16/06/2023;2200 UTC;26;24,5
16/06/2023;2300 UTC;24,5;23,5
17/06/2023;0000 UTC;23,8;23,2
17/06/2023;0100 UTC;23,2;22,7
17/06/2023;0200 UTC;22,9;22,6
17/06/2023;0300 UTC;22,9;22,4
17/06/2023;0400 UTC;23,3;22,6
17/06/2023;0500 UTC;23,5;23,2
17/06/2023;0600 UTC;23,4;23
17/06/2023;0700 UTC;23,2;22,9
17/06/2023;0800 UTC;22,9;22,5
17/06/2023;0900 UTC;22,5;22,1
17/06/2023;1000 UTC;22,9;22,1
17/06/2023;1100 UTC;25,8;23
17/06/2023;1200 UTC;29,1;25,8
17/06/2023;1300 UTC;30,3;28,7
17/06/2023;1400 UTC;30,8;28,6
17/06/2023;1500 UTC;32;30,1
17/06/2023;1600 UTC;32,6;29,6
17/06/2023;1700 UTC;32,6;30,8
17/06/2023;1800 UTC;32,8;31
17/06/2023;1900 UTC;32,9;31,1
17/06/2023;2000 UTC;32,8;30
17/06/2023;2100 UTC;30;26,3
17/06/2023;2200 UTC;26,3;24,7
17/06/2023;2300 UTC;24,7;23,9
18/06/2023;0000 UTC;24,1;23,7
18/06/2023;0100 UTC;23,9;23,2
18/06/2023;0200 UTC;23,2;22,9
18/06/2023;0300 UTC;25,8;22,9
18/06/2023;0400 UTC;25,1;23,1
18/06/2023;0500 UTC;23,1;22,8
18/06/2023;0600 UTC;22,9;22,2
18/06/2023;0700 UTC;22,5;22,2
18/06/2023;0800 UTC;22,4;22
18/06/2023;0900 UTC;22,1;21,7
18/06/2023;1000 UTC;21,7;21,4
18/06/2023;1100 UTC;24,4;21,7
18/06/2023;1200 UTC;27,3;24,3
18/06/2023;1300 UTC;29;27,3
18/06/2023;1400 UTC;30,7;28,6
18/06/2023;1500 UTC;31,7;30
18/06/2023;1600 UTC;32,4;30,3
18/06/2023;1700 UTC;32,6;30,1
18/06/2023;1800 UTC;30,2;27,2
18/06/2023;1900 UTC;31,5;29,5
18/06/2023;2000 UTC;31,2;29,9
18/06/2023;2100 UTC;31,2;26,6
18/06/2023;2200 UTC;26,7;25,6
18/06/2023;2300 UTC;26,1;25,7
19/06/2023;0000 UTC;25,8;24,9
19/06/2023;0100 UTC;25,1;24,4
19/06/2023;0200 UTC;24,5;23,6
19/06/2023;0300 UTC;23,7;22,9
19/06/2023;0400 UTC;23;22,6
19/06/2023;0500 UTC;23,3;22,9
19/06/2023;0600 UTC;23,4;23,1
19/06/2023;0700 UTC;23,7;23,1
19/06/2023;0800 UTC;23,1;22,3
19/06/2023;0900 UTC;22,3;21,8
19/06/2023;1000 UTC;21,8;21,5
19/06/2023;1100 UTC;24,9;21,6
19/06/2023;1200 UTC;27,4;24,9
19/06/2023;1300 UTC;29,8;27,3
19/06/2023;1400 UTC;30,6;29
19/06/2023;1500 UTC;31,5;29,4
19/06/2023;1600 UTC;32,7;30,9
19/06/2023;1700 UTC;33;31,3
19/06/2023;1800 UTC;31,4;27,9
19/06/2023;1900 UTC;30,3;28,1
19/06/2023;2000 UTC;28,8;27,2
19/06/2023;2100 UTC;27,3;25,5
19/06/2023;2200 UTC;27,4;25,2
19/06/2023;2300 UTC;25,9;24,2
20/06/2023;0000 UTC;24,2;23,6
20/06/2023;0100 UTC;23,9;23,4
20/06/2023;0200 UTC;24;23,5
20/06/2023;0300 UTC;23,5;23,4
20/06/2023;0400 UTC;23,4;22,8
20/06/2023;0500 UTC;22,9;22,4
20/06/2023;0600 UTC;23,3;22,4
20/06/2023;0700 UTC;22,4;22
20/06/2023;0800 UTC;22;21,6
20/06/2023;0900 UTC;21,6;21,2
20/06/2023;1000 UTC;21,4;21
20/06/2023;1100 UTC;25,2;21,4
20/06/2023;1200 UTC;28;25,2
20/06/2023;1300 UTC;29,9;27,9
20/06/2023;1400 UTC;31,3;29,5
20/06/2023;1500 UTC;32,3;30,8
20/06/2023;1600 UTC;33,2;20,6
20/06/2023;1700 UTC;25,8;22,4
20/06/2023;1800 UTC;27,3;25,7
20/06/2023;1900 UTC;32,3;27,1
20/06/2023;2000 UTC;32,4;27,7
20/06/2023;2100 UTC;27,7;25,5
20/06/2023;2200 UTC;25,5;23,6
20/06/2023;2300 UTC;23,7;22,7
21/06/2023;0000 UTC;22,9;22,5
21/06/2023;0100 UTC;24,5;22,5
21/06/2023;0200 UTC;24,5;22,2
21/06/2023;0300 UTC;22,6;21,9
21/06/2023;0400 UTC;21,9;21,3
21/06/2023;0500 UTC;21,5;20,7
21/06/2023;0600 UTC;20,8;20,4
21/06/2023;0700 UTC;20,4;20,2
21/06/2023;0800 UTC;20,3;20
21/06/2023;0900 UTC;20;19,8
21/06/2023;1000 UTC;20;19,7
21/06/2023;1100 UTC;23,8;20
21/06/2023;1200 UTC;25,7;23,2
21/06/2023;1300 UTC;28,3;25,5
21/06/2023;1400 UTC;29,6;27,7
21/06/2023;1500 UTC;31,2;29
21/06/2023;1600 UTC;31,4;29,7
21/06/2023;1700 UTC;32,1;30,8
21/06/2023;1800 UTC;32,2;30,7
21/06/2023;1900 UTC;32,7;30,7
21/06/2023;2000 UTC;32;31
21/06/2023;2100 UTC;31;28,7
21/06/2023;2200 UTC;28,7;24,9
21/06/2023;2300 UTC;25,5;23,7
22/06/2023;0000 UTC;23,8;23
22/06/2023;0100 UTC;23,2;22,3
22/06/2023;0200 UTC;22,7;22,1
22/06/2023;0300 UTC;22,6;21,8
22/06/2023;0400 UTC;22,1;21,1
22/06/2023;0500 UTC;21,1;20,7
22/06/2023;0600 UTC;20,8;20,6
22/06/2023;0700 UTC;20,8;20,1
22/06/2023;0800 UTC;20,4;20,2
22/06/2023;0900 UTC;20,2;20
22/06/2023;1000 UTC;20,4;19,8
22/06/2023;1100 UTC;24,7;20,3
22/06/2023;1200 UTC;26,5;24,1
22/06/2023;1300 UTC;28,7;26,5
22/06/2023;1400 UTC;30,1;28
22/06/2023;1500 UTC;30,3;28,4
22/06/2023;1600 UTC;31,4;29,4
22/06/2023;1700 UTC;31,2;29,8
22/06/2023;1800 UTC;31,9;29,9
22/06/2023;1900 UTC;32;30,3
22/06/2023;2000 UTC;31,9;29,8
22/06/2023;2100 UTC;30,5;26,9
22/06/2023;2200 UTC;26,9;23,9
22/06/2023;2300 UTC;24;23
23/06/2023;0000 UTC;23,4;22,7
23/06/2023;0100 UTC;23,3;22
23/06/2023;0200 UTC;22,5;21,8
23/06/2023;0300 UTC;22,6;21,8
23/06/2023;0400 UTC;22,3;21,4
23/06/2023;0500 UTC;22;21
23/06/2023;0600 UTC;21,4;20,7
23/06/2023;0700 UTC;20,7;20,2
23/06/2023;0800 UTC;20,2;19,8
23/06/2023;0900 UTC;19,9;19,7
23/06/2023;1000 UTC;19,9;19,6
23/06/2023;1100 UTC;23,7;19,8
23/06/2023;1200 UTC;26,4;23,5
23/06/2023;1300 UTC;29;26,4
23/06/2023;1400 UTC;30,4;28,8
23/06/2023;1500 UTC;31,2;29,9
23/06/2023;1600 UTC;31,6;30
23/06/2023;1700 UTC;32,4;30,3
23/06/2023;1800 UTC;32,9;30,4
23/06/2023;1900 UTC;32,9;30,4
23/06/2023;2000 UTC;32,3;31
23/06/2023;2100 UTC;31;27
23/06/2023;2200 UTC;27;24
23/06/2023;2300 UTC;24,1;23,3
24/06/2023;0000 UTC;23,4;22,8
24/06/2023;0100 UTC;22,8;22,3
24/06/2023;0200 UTC;24,1;22,8
24/06/2023;0300 UTC;23,2;21,4
24/06/2023;0400 UTC;22;21,4
24/06/2023;0500 UTC;21,4;20,9
24/06/2023;0600 UTC;21,4;20,8
24/06/2023;0700 UTC;21,2;20,3
24/06/2023;0800 UTC;20,8;20,1
24/06/2023;0900 UTC;20,6;19,9
24/06/2023;1000 UTC;20;19,7
24/06/2023;1100 UTC;23,4;19,8
24/06/2023;1200 UTC;27,4;23,4
24/06/2023;1300 UTC;29,2;27,2
24/06/2023;1400 UTC;31,1;28,9
24/06/2023;1500 UTC;31,6;30,1
24/06/2023;1600 UTC;32;30,8
24/06/2023;1700 UTC;32,2;31,2
24/06/2023;1800 UTC;32,9;31,6
24/06/2023;1900 UTC;32,5;31,8
24/06/2023;2000 UTC;32,1;30,5
24/06/2023;2100 UTC;30,8;27,5
24/06/2023;2200 UTC;27,8;24,4
24/06/2023;2300 UTC;24,4;23,6
25/06/2023;0000 UTC;23,6;22,7
25/06/2023;0100 UTC;22,9;22,2
25/06/2023;0200 UTC;22,5;21,7
25/06/2023;0300 UTC;22,3;21,7
25/06/2023;0400 UTC;21,8;21
25/06/2023;0500 UTC;21,5;20,5
25/06/2023;0600 UTC;20,8;20,4
25/06/2023;0700 UTC;20,9;20,4
25/06/2023;0800 UTC;20,7;19,9
